"S排版數","BOM_TH_PN","TH PN","PROCESSNO","GBOM","版次","狀態","WIPSTATUS","最後派立開立/確認日","CO2 NO","操作人員|生管人員","操作人員|產線人員","操作人員|工程人員","操作人員|品管人員","最新版次","區段別","核准日期","設定日期","工程人員","MAD_DESC","GBOM","TH PN","次序","類別","自製/委外","站別","中文名稱","生管群組","領班群組代碼","領班群組","工程師"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","23","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","24","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","25","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","26","正常*","自製","PDTH","剝膜/蝕刻 1","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","27","正常*","自製","PDIS","DPC檢驗 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","28","正常*","自製","PDTK","微蝕刻 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","29","正常*","自製","PDMA","印正面防焊油墨1","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","30","正常*","自製","PDFR","烘乾 2","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","31","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","32","正常*","自製","PDMB","印正面防焊油墨2","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","33","正常*","自製","PDFS","烘乾 3","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","34","正常*","自製","PDEA","曝光 (防焊油墨)0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","35","正常*","自製","PDDT","顯影(防焊油墨)0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","36","正常*","自製","PDHZ","防焊烘烤 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","37","正常*","自製","PDPP","化鍍鎳金 0","SM","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","38","正常*","自製","PDIT","DPC檢驗 1","SM","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","39","正常*","自製","BTAG","測阻值 2","YAG","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen","曾金源"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","40","正常*","自製","C08G","切割 0","B/E","AS-S/M","AS-S/M許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","41","正常*","自製","C02G","UV烘乾 0","B/E","AS-S/M","AS-S/M許化美/Hua_Mei",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","42","正常*","自製","BXAG","檢驗 B","B/E","PF-成檢","PF-成檢吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","43","正常*","自製","PDQZ","成品流焊 NA 1","B/E","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","44","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","45","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","蕭暉恩"
"","","BAPT54304A1A0N","BAPT54304A1A0N-X0","BAPT54304A1A0N-X0-B","X0","已核准","","09/17/2018 08:07:06","","廖偲婷","詹志凡","洪浩恩","楊為勛","Y","PF","09/14/2018 15:32:38","09/14/2018 14:47:26","洪浩恩","DPC類","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","1","正常*","自製","PDGF","清洗-A","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","2","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","3","正常*","自製","PDPS","結合層 B 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","4","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","5","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","6","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","7","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","8","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","9","正常*","自製","PDTH","剝膜/蝕刻 1","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","10","正常*","自製","PDIS","DPC檢驗 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","11","正常*","自製","PDGA","物理清洗 0","F/I (PF)","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","12","正常*","自製","PDQP","化鍍鎳/鈀/金 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","13","正常*","自製","PDIT","DPC檢驗 1","F/I (PF)","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","14","正常*","自製","BXBM","雷射標示正面","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","15","正常*","自製","BXAL","剝片","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","16","備用","自製","BXBH-A","GO/NG 檢驗","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","17","正常*","自製","PDGC","成品清洗 0","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","18","正常*","自製","BTA1","短/斷路電性測試 1","S/E","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","19","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","20","正常*","自製","BXBW","E-MAPPING 0","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","21","正常*","自製","BXC3","雷射不良標記 0","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAPT54304A1A0N-X0-B","BAPT54304A1A0N","22","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","廖興火"
"","","BBDWGEN3-LN","BBDWGEN3-LN-X1","BBDWGEN3-LN-X2-B","X2","已核准","生產中","09/17/2018 07:47:05","","梁曉芬","吳宜軒","陳忠毅","簡？樺","Y","PF","03/21/2017 13:23:29","03/21/2017 09:21:28","陳忠毅","DPC類","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","1","正常*","自製","PDCA","清洗1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","洪森霖"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","2","正常*","自製","PDFQ","烘乾 1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","3","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","洪森霖"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","4","正常*","自製","PDPS","結合層 B 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","洪森霖"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","5","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","6","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","7","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","8","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","9","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","10","正常*","自製","PDTH","剝膜/蝕刻 1","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","11","正常*","自製","PDIS","DPC檢驗 0","F/I (PF)","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","12","正常*","自製","PDQY","銅流焊","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","13","正常*","自製","PDGA","物理清洗 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","14","正常*","自製","PDQP","化鍍鎳/鈀/金 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","15","正常*","自製","PDIT","DPC檢驗 1","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","16","正常*","自製","BXBV","純水清洗 0 ","Laser Marking","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","17","正常*","自製","BMA1","修整/檢驗 1","YAG","YAG-LASER","PF-YAG-LASER陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","18","正常*","自製","BXC6","後雷射切割 (DPC 0 )","CO2","CO2-CO2","CO2-黃媄卿/Mai_Huang",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","19","正常*","自製","PDGC","成品清洗 0","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","20","正常*","自製","BTA1","短/斷路電性測試 1","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","21","正常*","自製","BXAL","剝片","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu","許楷岳"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","22","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","許楷岳"
"","","","","","","","","","","","","","","","","","","","","BBDWGEN3-LN-X2-B","BBDWGEN3-LN","23","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","李紘恩"
"","","BBTFSYMHSV2N","BBTFSYMHSV2N-X3","BBTFSYMHSV2N-X3-B","X3","已核准","生產中","08/29/2018 11:00:13","","廖偲婷","吳宜軒","賴致瑋","蔡林辰","Y","PF","07/23/2018 11:07:27","07/20/2018 11:03:28","賴致瑋","DPC類","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","1","正常*","自製","PDCA","清洗1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","2","正常*","自製","PDFQ","烘乾 1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","3","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","洪森霖"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","4","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","5","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","6","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","7","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","8","正常*","自製","PDAL","磨刷A 0","Burnish","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","9","正常*","自製","PDTH","剝膜/蝕刻 1","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","10","正常*","自製","PDIS","DPC檢驗 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","11","正常*","自製","ACT1","塗乳劑","CO2","CO2-CO2","CO2-黃媄卿/Mai_Huang",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","12","正常*","自製","BXC6","後雷射切割 (DPC 0 )","CO2","CO2-CO2","CO2-黃媄卿/Mai_Huang",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","13","正常*","自製","ACT8","酸洗","CO2","CO2-CO2","CO2-黃媄卿/Mai_Huang",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","14","正常*","自製","PDH2","磨刷A 1","Burnish","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","15","正常*","自製","PDQP","化鍍鎳/鈀/金 0","Plat Ni/Pd/Au","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","16","正常*","自製","PDIT","DPC檢驗 1","F/I (PF)","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","17","正常*","自製","BTA1","短/斷路電性測試 1","TEST","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","18","正常*","自製","BXAF","檢驗 A","F/I (PF)","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","19","正常*","自製","C08G","切割 0","B/E","AS-BACKEND","AS-B/E許化美/Hua_Mei",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","20","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BBTFSYMHSV2N-X3-B","BBTFSYMHSV2N","21","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","蔡林辰"
"","","BBYD315DBC45","BBYD315DBC45-X0","BBYD315DBC45-X0-B","X0","已核准","","09/12/2018 13:38:05","","徐琬鈴","廖忠明","吳思翰","梁恕宜","Y","PF","09/12/2018 08:25:02","09/11/2018 13:11:50","吳思翰","DBC類","BBYD315DBC45-X0-B","BBYD315DBC45","1","正常*","自製","PDBA","壓乾膜 0","S/E","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BBYD315DBC45-X0-B","BBYD315DBC45","2","正常*","自製","PDEE","曝光 (乾膜) 0","S/E","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BBYD315DBC45-X0-B","BBYD315DBC45","3","正常*","自製","PDDC","顯影(乾膜) 0","S/E","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BBYD315DBC45-X0-B","BBYD315DBC45","4","正常*","自製","BGG7","DBC蝕刻/剝膜 0","S/E","PF-DBC","PF-DBC陳志洋/Hunter_Chen",""
"","","","","","","","","","","","","","","","","","","","","BBYD315DBC45-X0-B","BBYD315DBC45","5","正常*","自製","BGJ2","DBC 檢驗 .2 ","S/E","PF-DBC","PF-DBC陳志洋/Hunter_Chen",""
"","","","","","","","","","","","","","","","","","","","","BBYD315DBC45-X0-B","BBYD315DBC45","6","正常*","自製","BGI1","DBC雷射切割 0","S/E","PF-DBC","PF-DBC陳志洋/Hunter_Chen",""
