"S排版數","BOM_TH_PN","TH PN","PROCESSNO","GBOM","版次","狀態","WIPSTATUS","最後派立開立/確認日","CO2 NO","操作人員|生管人員","操作人員|產線人員","操作人員|工程人員","操作人員|品管人員","最新版次","區段別","核准日期","設定日期","工程人員","MAD_DESC","GBOM","TH PN","次序","類別","自製/委外","站別","中文名稱","生管群組","領班群組代碼","領班群組","工程師"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","5","正常*","自製","PDPS","結合層 B 0","E-less Cu","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","6","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","7","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","8","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","9","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","張如陵"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","10","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","11","正常*","自製","PDTH","剝膜/蝕刻 1","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","張如陵"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","12","正常*","自製","PDPP","化鍍鎳金 0","Plat Ni/Au","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","13","正常*","自製","PDIS","DPC檢驗 0","Plat Ni/Au","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","14","正常*","自製","PDQZ","成品流焊 NA 1","REFLOW","REFLOW","PF-REFLOW賴威妤/Camilla_Lai",""
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","15","正常*","自製","C08G","切割 0","B/E","AS-BACKEND","AS-B/E許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","16","虛擬","自製","C02G-B","UV烘乾 0","B/E","AS-BACKEND","AS-B/E許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","17","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI05020-T-B","BAEI05020","18","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","廖芸婕"
"","","BAEI35007SM","BAEI35007SM-F","BAEI35007SM-I-B","I","已核准","生產中","08/20/2018 下午 02:37:47","","廖偲婷","吳宜軒","吳思翰","簡茂原","Y","PF","05/11/2018 上午 10:54:20","05/10/2018 上午 09:45:37","吳思翰","PF&DPC類","BAEI35007SM-I-B","BAEI35007SM","1","正常*","自製","PDFA","燒結","C1","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","2","正常*","自製","BCA1","導體1/烘乾","C1","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","3","正常*","自製","BCC1","檢驗(導體1)","C1","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","4","正常*","自製","BCE1","入出爐(導體1)","C1","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","5","正常*","自製","BRA1","電阻 1/烘乾","RES","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","6","正常*","自製","BRB1","檢驗(電阻 1)","RES","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","7","正常*","自製","BRA2","電阻 2/烘乾","RES","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","8","正常*","自製","BRB2","檢驗(電阻 2)","RES","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","9","正常*","自製","BRC1","入出爐(電阻)","RES","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","10","正常*","自製","BLA1","低介/烘乾","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","11","正常*","自製","BLB1","檢驗(低介)","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","12","正常*","自製","BLC1","入出爐(低介)","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","13","正常*","自製","BLAB","低介 1/烘乾","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","14","正常*","自製","BLBA","檢驗(低介 1)","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","15","正常*","自製","BLC9","入出爐 1","LD","PF-PRINT-A","PFA-陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","16","正常*","自製","BXAF","檢驗 A","LD","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","17","正常*","自製","BTAF","測阻值 1","YAG","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen","曾金源"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","18","正常*","自製","PDCA","清洗1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","19","正常*","自製","PDFQ","烘乾 1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","20","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","21","正常*","自製","PDPS","結合層 B 0","Sputter","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","22","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","23","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","24","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(顯影)","FD-顯影王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","25","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","26","正常*","自製","PDTH","剝膜/蝕刻 1","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","27","正常*","自製","PDIS","DPC檢驗 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","28","正常*","自製","PDTK","微蝕刻 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","29","正常*","自製","PDMA","印正面防焊油墨1","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","30","正常*","自製","PDFR","烘乾 2","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","31","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","32","正常*","自製","PDMB","印正面防焊油墨2","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","33","正常*","自製","PDFS","烘乾 3","S/E","PF-FIRING","PF-Firing陳鈺淇/Cherry_chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","34","正常*","自製","PDEA","曝光 (防焊油墨)0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","35","正常*","自製","PDDT","顯影(防焊油墨)0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","36","正常*","自製","PDHZ","防焊烘烤 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","37","正常*","自製","PDPP","化鍍鎳金 0","SM","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","38","正常*","自製","PDIT","DPC檢驗 1","SM","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","39","正常*","自製","BTAG","測阻值 2","YAG","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen","曾金源"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","40","正常*","自製","C08G","切割 0","B/E","AS-S/M","AS-S/M許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","41","正常*","自製","C02G","UV烘乾 0","B/E","AS-S/M","AS-S/M許化美/Hua_Mei",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","42","正常*","自製","BXAG","檢驗 B","B/E","PF-成檢","PF-成檢吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","43","正常*","自製","PDQZ","成品流焊 NA 1","B/E","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","44","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35007SM-I-B","BAEI35007SM","45","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","蕭暉恩"
"","","BAEI35047","BAEI35047-C","BAEI35047-F-B","F","已核准","","08/10/2018 下午 01:43:52","","廖偲婷","吳宜軒","吳思翰","簡茂原","Y","PF","05/11/2018 上午 10:53:26","05/10/2018 上午 10:44:37","吳思翰","DPC類","BAEI35047-F-B","BAEI35047","1","正常*","自製","PDFA","燒結","Sputter","PF-PRINT","PF-PRINT陳鈺淇/Cherry_Chen","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","2","正常*","自製","PDCA","清洗1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","3","正常*","自製","PDFQ","烘乾 1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","4","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","5","正常*","自製","PDPS","結合層 B 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","6","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","7","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","8","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","9","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","張如陵"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","10","正常*","自製","PDAL","磨刷A 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","11","正常*","自製","PDTG","剝膜/蝕刻 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","12","正常*","自製","PDIS","DPC檢驗 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","13","正常*","自製","PDPP","化鍍鎳金 0","SM","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen","童惠君"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","14","正常*","自製","PDIT","DPC檢驗 1","SM","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","15","正常*","自製","PDQZ","成品流焊 NA 1","SM","PF-FIRE","PF-FIRE陳鈺淇/Cherry_Chen",""
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","16","正常*","自製","C08G","切割 0","B/E","AS-BACKEND","AS-B/E許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","17","虛擬","自製","C02G-B","UV烘乾 0","B/E","AS-BACKEND","AS-B/E許化美/Hua_Mei","林坤亮"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","18","正常*","自製","BXAE","成檢 0","F/I (PF)","PF-成檢","PF-成檢吳雅惠/Amy_Wu","楊勝峰"
"","","","","","","","","","","","","","","","","","","","","BAEI35047-F-B","BAEI35047","19","檢驗*","自製","BQAG","FQC","SFFQC","PF-IPQC/FQC","PF-IPQC/FQC彭靜苑/Sunny_Peng","蕭暉恩"
"","","BAPTQBN013EB","BAPTQBN013EB-A","BAPTQBN013EB-A-B","A","已核准","","05/18/2018 上午 08:46:43","","溫依凡","洪梓然","洪浩恩","莊孟穎","Y","PF","04/17/2018 上午 10:19:09","04/14/2018 上午 10:30:15","洪浩恩","DPC類","BAPTQBN013EB-A-B","BAPTQBN013EB","1","正常*","自製","PDCA","清洗1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","邱彥銘"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","2","正常*","自製","PDFQ","烘乾 1","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","3","正常*","自製","PDSA","結合層 A 0","Sputter","SPUTTER","PF-SPUTTER廖秭榕/Zoe_Liao","邱彥銘"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","4","正常*","自製","PDPS","結合層 B 0","Sputter","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","5","正常*","自製","PDBA","壓乾膜 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","6","正常*","自製","PDEE","曝光 (乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","7","正常*","自製","PDDC","顯影(乾膜) 0","D/F","Photo Imaging(曝光)","FD-曝光王書敏/Michelle_Wang","張志傑"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","8","正常*","自製","PDPA","電鍍銅 0","P/C","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","9","正常*","自製","PDAQ","銅拋光 0","internal polish","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","10","正常*","自製","PDAL","磨刷A 0","internal polish","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","11","正常*","自製","PDTH","剝膜/蝕刻 1","Burnish","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee","廖忠明"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","12","正常*","自製","PDIS","DPC檢驗 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","13","正常*","自製","PDGA","物理清洗 0","S/E","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","14","正常*","自製","PDQ1","化銀 0","E-less Ag","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","15","正常*","自製","PDIT","DPC檢驗 1","E-less Ag","DPC電鍍","DPC-DPC李惠娟/Huichuan_Lee",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","16","正常*","自製","BXBB","填洞測漏","Laser Marking","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","17","正常*","自製","BXAL","剝片","Laser Marking","PF-AOI","PF-AOI吳雅惠/Amy_Wu","邱彥銘"
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","18","正常*","自製","BXBM","雷射標示正面","Laser Marking","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","19","正常*","自製","PDAN","二維條碼讀取測試","Laser Marking","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","20","正常*","自製","BTA1","短/斷路電性測試 1","TEST","PF-LASER&TEST","PF-L/T黃甯雅 Ningya_huang",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","21","正常*","自製","BXAF","檢驗 A","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
"","","","","","","","","","","","","","","","","","","","","BAPTQBN013EB-A-B","BAPTQBN013EB","22","正常*","自製","BXBX","AOI檢驗(正面)","F/I (PF)","PF-AOI","PF-AOI吳雅惠/Amy_Wu",""
